opportunity_id,account_name,account_id,segment,stage,amount_brl,close_date,owner_email,forecast_category,created_date,days_in_stage,hubspot_contact_id,stage_canonical,forecast_category_canonical,canonical_name,implied_days,data_quality,days_recalculated,is_stale_opportunity,is_open,slippage_days,is_slippage,is_negative_amount,is_closed_won,is_closed_lost,close_quarter,created_quarter,segment_original,canonical_segment,segment_confidence,segment_source,sales_cycle_days,slippage_discount,engagement_modifier_for_forecast,win_rate_base,adjusted_win_rate,forecast_contribution,slippage_bucket
OPP-2025065,ZENTRA,ACC-1112,SMB,Proposal,7222.83,2024-08-07,carlos@raptorsoft.com,Best Case,2023-07-28,117.0,HS-90251,Proposal,best_case,zentra,376.0,,,False,True,251,True,False,False,False,2024Q3,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,525.1,>180d
OPP-2025068,ZENTRA,ACC-1112,Enterprise,Proposal,478347.67,2024-07-05,joao@raptorsoft.com,Commit,2023-09-06,3.0,HS-90593,Proposal,commit,zentra,303.0,,,False,True,284,True,False,False,False,2024Q3,2023Q3,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,34775.88,>180d
OPP-2025070,ACME CORP,ACC-1100,Mid-Market,Prospecting,149311.85,2025-01-30,pedro@raptorsoft.com,Commit,2024-10-10,84.0,HS-90534,Prospecting,commit,acme,112.0,,,False,True,75,True,False,False,False,2025Q1,2024Q4,Mid-Market,Mid-Market,HIGH,employees_median,,0.45,,0.4848,0.2666,39806.54,61-90d
OPP-2025072,Mind Box,ACC-1111,SMB,Proposal,37439.57,2023-10-28,ana.lima@raptorsoft.com,Best Case,2024-10-05,115.0,HS-90227,Proposal,best_case,mindbox,-343.0,,,False,True,535,True,False,False,False,2023Q4,2024Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2721.86,>180d
OPP-2025077,skyops,,SMB,Discovery,6709.95,2023-07-24,pedro@raptorsoft.com,Best Case,2024-03-09,17.0,,Discovery/Qualification,best_case,skyops,-229.0,,,False,True,631,True,False,False,False,2023Q3,2024Q1,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,487.81,>180d
OPP-2025078,Acme Corp.,ACC-1100,Enterprise,Proposal,126935.51,2025-01-22,carlos@raptorsoft.com,Best Case,2024-10-20,73.0,HS-90209,Proposal,best_case,acme,94.0,,,False,True,83,True,False,False,False,2025Q1,2024Q4,Enterprise,Mid-Market,HIGH,employees_median,,0.45,,0.4848,0.2666,33841.01,61-90d
OPP-2025079,mindbox,ACC-1111,SMB,Negotiation ,23905.12,2024-11-13,joao@raptorsoft.com,Best Case,2024-10-24,91.0,,Negotiation,best_case,mindbox,20.0,,,False,True,153,True,False,False,False,2024Q4,2024Q4,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,4056.7,91-180d
OPP-2025080,Orbit Digital,ACC-1104,Mid-Market,Proposal,42276.59,2025-01-26,carlos@raptorsoft.com,Pipeline,2024-11-08,17.0,,Proposal,pipeline,orbit,79.0,,,False,True,79,True,False,False,False,2025Q1,2024Q4,Mid-Market,Mid-Market,HIGH,employees_median,,0.45,,0.4848,0.2666,11270.94,61-90d
OPP-2025081,Polaris Tech,ACC-1118,SMB,Negotiation ,20071.47,2024-11-04,carlos@raptorsoft.com,Pipeline,2024-08-22,16.0,HS-90074,Negotiation,pipeline,polaris,74.0,,,False,True,162,True,False,False,False,2024Q4,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,3406.13,91-180d
OPP-2025082,polare,ACC-1109,Mid-Market,Prop,53573.92,2024-03-05,ana.lima@raptorsoft.com,Pipeline,2024-08-18,19.0,HS-90072,Proposal,pipeline,polare,-166.0,,,False,True,406,True,False,False,False,2024Q1,2024Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,3894.82,>180d
OPP-2025083,Rush Flow,ACC-1110,SMB,Prospecting,30611.68,2025-01-29,mariana@raptorsoft.com,Pipeline,2024-10-13,57.0,HS-90131,Prospecting,pipeline,rushflow,108.0,,,False,True,76,True,False,False,False,2025Q1,2024Q4,SMB,Mid-Market,HIGH,employees_median,,0.45,,0.4848,0.2666,8161.07,61-90d
OPP-2025085,Acme Corp,ACC-1100,Mid-Market,DISCOVERY,39486.45,2025-01-26,pedro@raptorsoft.com,Commit,2024-06-27,47.0,HS-90048,Discovery/Qualification,commit,acme,213.0,,,False,True,79,True,False,False,False,2025Q1,2024Q2,Mid-Market,Mid-Market,HIGH,employees_median,,0.45,,0.4848,0.2666,10527.09,61-90d
OPP-2025086,INNOVA,ACC-1116,SMB,Prospecting,36229.13,2023-10-10,ana.lima@raptorsoft.com,Pipeline,2024-04-17,101.0,,Prospecting,pipeline,innova,-190.0,,,False,True,553,True,False,False,False,2023Q4,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2633.86,>180d
OPP-2025088,DataPrime,ACC-1106,Enterprise,Discovery,181489.47,2025-01-26,pedro@raptorsoft.com,best case,2024-07-26,39.0,HS-90519,Discovery/Qualification,best_case,dataprime,184.0,,,False,True,79,True,False,False,False,2025Q1,2024Q3,Enterprise,Mid-Market,HIGH,employees_median,,0.45,,0.4848,0.2666,48385.09,61-90d
OPP-2025089,Tap Flow,ACC-1115,Enterprise,Prospecting,496960.08,2023-05-01,carlos@raptorsoft.com,Pipeline,2024-11-11,11.0,,Prospecting,pipeline,tapflow,-560.0,,,False,True,715,True,False,False,False,2023Q2,2024Q4,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,36129.0,>180d
OPP-2025090,DataPrime,ACC-1106,SMB,qualification,33011.99,2024-11-25,ana.lima@raptorsoft.com,Commit,2024-06-11,41.0,HS-90487,Discovery/Qualification,commit,dataprime,167.0,,,False,True,141,True,False,False,False,2024Q4,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,5602.13,91-180d
OPP-2025091,FLUXO SISTEMAS,ACC-1105,Mid-Market,Proposal,36804.62,2024-07-08,carlos@raptorsoft.com,pipeline,2024-04-29,10.0,HS-90249,Proposal,pipeline,fluxo,70.0,,,False,True,281,True,False,False,False,2024Q3,2024Q2,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2675.7,>180d
OPP-2025093,Polaris Tech,ACC-1118,Mid-Market,Discovery,58380.48,2023-08-27,joao@raptorsoft.com,Best Case,2023-08-19,55.0,,Discovery/Qualification,best_case,polaris,8.0,,,False,True,597,True,False,False,False,2023Q3,2023Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,4244.26,>180d
OPP-2025095,Innova Tech,ACC-1116,Enterprise,Prospecting,445216.09,2024-12-28,carlos@raptorsoft.com,Commit,2023-08-12,76.0,HS-90765,Prospecting,commit,innova,504.0,,,False,True,108,True,False,False,False,2024Q4,2023Q3,Enterprise,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,75553.17,91-180d
OPP-2025096,zentra,ACC-1112,Mid-Market,Qualification,31954.8,2024-11-01,carlos@raptorsoft.com,Commit,2024-06-02,109.0,,Discovery/Qualification,commit,zentra,152.0,,,False,True,165,True,False,False,False,2024Q4,2024Q2,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,5422.73,91-180d
OPP-2025099,beta solutions,ACC-1101,SMB,qualification,25675.57,2024-09-26,carlos@raptorsoft.com,Commit,2024-03-18,118.0,,Discovery/Qualification,commit,betasolutions,192.0,,,False,True,201,True,False,False,False,2024Q3,2024Q1,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1866.61,>180d
OPP-2025100,Polaris Tech,ACC-1118,SMB,Proposal,37785.53,2024-11-03,ana.lima@raptorsoft.com,Pipeline,2024-08-11,92.0,HS-90572,Proposal,pipeline,polaris,84.0,,,False,True,163,True,False,False,False,2024Q4,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,6412.2,91-180d
OPP-2025101,rushflow,ACC-1110,SMB,Prospecting,38969.92,2023-09-29,joao@raptorsoft.com,Best Case,2024-10-22,600.0,,Prospecting,best_case,rushflow,-389.0,,,True,True,564,True,False,False,False,2023Q3,2024Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2833.11,>180d
OPP-2025102,Innova Tech,ACC-1116,Mid-Market,Qualification,97862.69,2024-11-07,ana.lima@raptorsoft.com,Best Case,2024-11-02,120.0,HS-90607,Discovery/Qualification,best_case,innova,5.0,,,False,True,159,True,False,False,False,2024Q4,2024Q4,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,16607.3,91-180d
OPP-2025103,Fluxo Sistemas Ltda,ACC-1105,SMB,Negotiation,10580.88,2023-07-06,carlos@raptorsoft.com,Pipeline,2024-02-28,1.0,HS-90179,Negotiation,pipeline,fluxo,-237.0,,,False,True,649,True,False,False,False,2023Q3,2024Q1,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,769.23,>180d
OPP-2025105,Mind Box,ACC-1111,Mid-Market,Qualification,33534.53,2024-02-02,ana.lima@raptorsoft.com,Best Case,2023-09-10,56.0,HS-90504,Discovery/Qualification,best_case,mindbox,145.0,,,False,True,438,True,False,False,False,2024Q1,2023Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2437.96,>180d
OPP-2025106,Polare,ACC-1109,SMB,Proposal,22718.12,2024-02-15,,Pipeline,2023-09-16,72.0,,Proposal,pipeline,polare,152.0,,,False,True,425,True,False,False,False,2024Q1,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1651.61,>180d
OPP-2025107,dataprime,ACC-1106,Mid-Market,Qualification,128890.99,2024-10-06,,Best Case,2024-05-07,83.0,HS-90375,Discovery/Qualification,best_case,dataprime,152.0,,,False,True,191,True,False,False,False,2024Q4,2024Q2,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,9370.37,>180d
OPP-2025108,SkyOps,ACC-1108,SMB,Negotiation,34465.01,2024-09-15,carlos@raptorsoft.com,Best Case,2024-07-15,102.0,HS-90268,Negotiation,best_case,skyops,62.0,,,False,True,212,True,False,False,False,2024Q3,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2505.61,>180d
OPP-2025112,CORELOGIC,ACC-1114,SMB,Discovery,36132.63,2025-01-24,pedro@raptorsoft.com,Pipeline,2024-11-21,117.0,HS-90658,Discovery/Qualification,pipeline,corelogic,64.0,,,False,True,81,True,False,False,False,2025Q1,2024Q4,SMB,Mid-Market,HIGH,employees_median,,0.45,,0.4848,0.2666,9632.96,61-90d
OPP-2025113,Polare,ACC-1109,SMB,Prospecting,6731.66,2024-08-31,mariana@raptorsoft.com,Commit,2024-04-23,74.0,HS-90771,Prospecting,commit,polare,130.0,,,False,True,227,True,False,False,False,2024Q3,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,489.39,>180d
OPP-2025115,Acme,ACC-1100,SMB,Discovery,28953.43,2024-11-09,carlos@raptorsoft.com,Commit,2024-06-29,46.0,,Discovery/Qualification,commit,acme,133.0,,,False,True,157,True,False,False,False,2024Q4,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,4913.4,91-180d
OPP-2025117,rushflow,ACC-1110,Mid-Market,Prospecting,54205.98,2023-08-27,joao@raptorsoft.com,Commit,2024-04-29,,,Prospecting,commit,rushflow,,invalid_dates,,False,True,597,True,False,False,False,2023Q3,2024Q2,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,3940.77,>180d
OPP-2025118,POLARIS,ACC-1118,SMB,Negotiation,7126.71,2024-11-05,joao@raptorsoft.com,commit,2024-02-03,86.0,,Negotiation,commit,polaris,276.0,,,False,True,161,True,False,False,False,2024Q4,2024Q1,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,1209.4,91-180d
OPP-2025119,ZENTRA,ACC-1112,Mid-Market,Qualification,48342.79,2024-12-29,joao@raptorsoft.com,Pipeline,2024-11-10,46.0,,Discovery/Qualification,pipeline,zentra,49.0,,,False,True,107,True,False,False,False,2024Q4,2024Q4,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,8203.77,91-180d
OPP-2025124,Tap Flow,ACC-1115,SMB,Qualification,10133.85,2025-01-02,ana.lima@raptorsoft.com,Pipeline,2024-11-24,59.0,HS-90121,Discovery/Qualification,pipeline,tapflow,39.0,,,False,True,103,True,False,False,False,2025Q1,2024Q4,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,1719.71,91-180d
OPP-2025125,rushflow,ACC-1110,Mid-Market,Qualification,98785.06,2024-12-27,pedro@raptorsoft.com,Commit,2023-12-03,58.0,HS-90477,Discovery/Qualification,commit,rushflow,390.0,,,False,True,109,True,False,False,False,2024Q4,2023Q4,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,16763.82,91-180d
OPP-2025127,mindbox,ACC-1111,SMB,Qualification,24247.48,2024-09-24,mariana@raptorsoft.com,Best Case,2024-08-03,20.0,,Discovery/Qualification,best_case,mindbox,52.0,,,False,True,203,True,False,False,False,2024Q3,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1762.79,>180d
OPP-2025129,SKYOPS,ACC-1108,Mid-Market,Prop,56333.53,2024-01-01,pedro@raptorsoft.com,Best Case,2023-08-07,109.0,HS-90465,Proposal,best_case,skyops,147.0,,,False,True,470,True,False,False,False,2024Q1,2023Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,4095.45,>180d
OPP-2025130,Orbit Digital,ACC-1104,SMB,Proposal,22886.14,2024-10-30,,Best Case,2024-09-03,63.0,HS-90673,Proposal,best_case,orbit,57.0,,,False,True,167,True,False,False,False,2024Q4,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,3883.78,91-180d
OPP-2025132,rushflow,ACC-1110,SMB,Prop,38284.08,2025-01-08,ana.lima@raptorsoft.com,Commit,2023-09-17,57.0,HS-90795,Proposal,commit,rushflow,479.0,,,False,True,97,True,False,False,False,2025Q1,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,6496.81,91-180d
OPP-2025136,Data Prime,ACC-1106,SMB,Prospecting,26939.01,2024-04-22,mariana@raptorsoft.com,Best Case,2024-07-16,91.0,HS-90353,Prospecting,best_case,dataprime,-85.0,,,False,True,358,True,False,False,False,2024Q2,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1958.47,>180d
OPP-2025140,CONNECTWAVE,ACC-1107,SMB,DISCOVERY,31131.19,2023-05-12,ana.lima@raptorsoft.com,Best Case,2024-09-18,76.0,HS-90213,Discovery/Qualification,best_case,connectwave,-495.0,,,False,True,704,True,False,False,False,2023Q2,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2263.24,>180d
OPP-2025141,Blue Path,ACC-1119,Mid-Market,Proposal,41254.48,2023-11-08,joao@raptorsoft.com,Commit,2024-09-04,4.0,,Proposal,commit,bluepath,-301.0,,,False,True,524,True,False,False,False,2023Q4,2024Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2999.2,>180d
OPP-2025142,DATAPRIME,ACC-1106,SMB,Proposal,9903.94,2024-10-10,joao@raptorsoft.com,Best Case,2024-07-04,101.0,,Proposal,best_case,dataprime,98.0,,,False,True,187,True,False,False,False,2024Q4,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,720.02,>180d
OPP-2025143,mindbox,ACC-1111,SMB,Proposal,18147.02,2023-11-28,carlos@raptorsoft.com,Pipeline,2024-01-04,94.0,HS-90277,Proposal,pipeline,mindbox,-37.0,,,False,True,504,True,False,False,False,2023Q4,2024Q1,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1319.29,>180d
OPP-2025144,polaris,ACC-1118,SMB,Proposal,23670.58,2024-10-12,carlos@raptorsoft.com,Pipeline,2024-08-12,94.0,,Proposal,pipeline,polaris,61.0,,,False,True,185,True,False,False,False,2024Q4,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1720.85,>180d
OPP-2025145,Innova,ACC-1116,SMB,Prospecting,32358.37,2024-03-14,joao@raptorsoft.com,Best Case,2023-10-04,75.0,HS-90666,Prospecting,best_case,innova,162.0,,,False,True,397,True,False,False,False,2024Q1,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2352.45,>180d
OPP-2025146,Beta Solutions Ltda,ACC-1101,SMB,prospecting,30308.03,2024-09-07,carlos@raptorsoft.com,pipeline,2024-07-17,62.0,HS-90015,Prospecting,pipeline,betasolutions,52.0,,,False,True,220,True,False,False,False,2024Q3,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2203.39,>180d
OPP-2025147,RUSHFLOW,ACC-1110,Mid-Market,Prospecting,92940.66,2024-10-31,pedro@raptorsoft.com,Pipeline,2023-10-08,1.0,,Prospecting,pipeline,rushflow,389.0,,,False,True,166,True,False,False,False,2024Q4,2023Q4,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,15772.03,91-180d
OPP-2025150,Blue Path,ACC-1119,SMB,Qualification,6651.7,2024-10-15,joao@raptorsoft.com,Pipeline,2023-11-11,33.0,,Discovery/Qualification,pipeline,bluepath,339.0,,,False,True,182,True,False,False,False,2024Q4,2023Q4,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,483.58,>180d
OPP-2025151,Zentra,ACC-1112,SMB,Prospecting,10541.34,2024-11-04,ana.lima@raptorsoft.com,commit,2024-07-22,39.0,HS-90438,Prospecting,commit,zentra,105.0,,,False,True,162,True,False,False,False,2024Q4,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,1788.87,91-180d
OPP-2025153,CONNECTWAVE,ACC-1107,Mid-Market,Discovery,70153.0,2024-09-16,joao@raptorsoft.com,Commit,2024-02-23,98.0,HS-90252,Discovery/Qualification,commit,connectwave,206.0,,,False,True,211,True,False,False,False,2024Q3,2024Q1,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,5100.12,>180d
OPP-2025154,RushFlow,ACC-1110,Mid-Market,Proposal,123930.75,2025-01-25,mariana@raptorsoft.com,Best Case,2024-08-30,35.0,HS-90325,Proposal,best_case,rushflow,148.0,,,False,True,80,True,False,False,False,2025Q1,2024Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.45,,0.4848,0.2666,33039.94,61-90d
OPP-2025158,Amplia Soluções Ltda,ACC-1113,Mid-Market,Prospecting,127742.19,2023-07-24,carlos@raptorsoft.com,Best Case,2023-07-05,16.0,HS-90407,Prospecting,best_case,amplia,19.0,,,False,True,631,True,False,False,False,2023Q3,2023Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,9286.86,>180d
OPP-2025159,mindbox,ACC-1111,SMB,Proposal,27485.55,2024-11-06,mariana@raptorsoft.com,Commit,2024-09-25,105.0,HS-90766,Proposal,commit,mindbox,42.0,,,False,True,160,True,False,False,False,2024Q4,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,4664.3,91-180d
OPP-2025161,Amplia Soluções,ACC-1113,Mid-Market,Discovery,42585.51,2024-02-15,carlos@raptorsoft.com,Best Case,2024-02-09,5.0,,Discovery/Qualification,best_case,amplia,6.0,,,False,True,425,True,False,False,False,2024Q1,2024Q1,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,3095.97,>180d
OPP-2025163,Beta Solutions Ltda,ACC-1101,SMB,Negotiation,25661.02,2024-09-21,joao@raptorsoft.com,Best Case,2024-04-15,72.0,,Negotiation,best_case,betasolutions,159.0,,,False,True,206,True,False,False,False,2024Q3,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1865.56,>180d
OPP-2025164,RUSHFLOW,,SMB,Negotiation,13625.67,2024-01-23,carlos@raptorsoft.com,Commit,2023-09-13,8.0,HS-90062,Negotiation,commit,rushflow,132.0,,,False,True,448,True,False,False,False,2024Q1,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,990.59,>180d
OPP-2025167,SkyOps,ACC-1108,Enterprise,Proposal,128699.04,2024-05-26,joao@raptorsoft.com,Commit,2024-07-12,49.0,,Proposal,commit,skyops,-47.0,,,False,True,324,True,False,False,False,2024Q2,2024Q3,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,9356.42,>180d
OPP-2025168,Vértice Tech,ACC-1103,SMB,Prospecting,7884.04,2024-11-04,mariana@raptorsoft.com,Best Case,2023-08-19,105.0,HS-90179,Prospecting,best_case,vertice,443.0,,,False,True,162,True,False,False,False,2024Q4,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,1337.92,91-180d
OPP-2025169,polare,ACC-1109,SMB,Prospecting,17714.95,2024-05-10,carlos@raptorsoft.com,Commit,2023-09-15,78.0,,Prospecting,commit,polare,238.0,,,False,True,340,True,False,False,False,2024Q2,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1287.88,>180d
OPP-2025170,Beta Solutions,ACC-1101,SMB,Proposal,37867.8,2024-10-20,ana.lima@raptorsoft.com,Best Case,2024-06-13,93.0,HS-90136,Proposal,best_case,betasolutions,129.0,,,False,True,177,True,False,False,False,2024Q4,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,6426.17,91-180d
OPP-2025171,connectwave,,SMB,Proposal,21674.38,2023-08-16,mariana@raptorsoft.com,Pipeline,2024-03-22,54.0,HS-90717,Proposal,pipeline,connectwave,-219.0,,,False,True,608,True,False,False,False,2023Q3,2024Q1,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1575.73,>180d
OPP-2025172,Tap Flow,ACC-1115,SMB,Prospecting,39316.29,2024-04-09,pedro@raptorsoft.com,Pipeline,2023-07-06,61.0,,Prospecting,pipeline,tapflow,278.0,,,False,True,371,True,False,False,False,2024Q2,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2858.29,>180d
OPP-2025179,Connect Wave,ACC-1107,Mid-Market,Discovery,84281.65,2023-11-22,joao@raptorsoft.com,Best Case,2024-08-01,54.0,,Discovery/Qualification,best_case,connectwave,-253.0,,,False,True,510,True,False,False,False,2023Q4,2024Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,6127.28,>180d
OPP-2025181,corelogic,ACC-1114,Enterprise,Qualification,132006.6,2023-12-05,mariana@raptorsoft.com,Commit,2023-12-26,42.0,HS-90598,Discovery/Qualification,commit,corelogic,-21.0,,,False,True,497,True,False,False,False,2023Q4,2023Q4,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,9596.88,>180d
OPP-2025182,CONNECTWAVE,ACC-1107,Enterprise,Prospecting,195664.73,2024-09-16,carlos@raptorsoft.com,Commit,2024-07-22,120.0,HS-90550,Prospecting,commit,connectwave,56.0,,,False,True,211,True,False,False,False,2024Q3,2024Q3,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,14224.83,>180d
OPP-2025185,RUSHFLOW,,Enterprise,Prospecting,334015.46,2024-08-31,ana.lima@raptorsoft.com,Best Case,2024-07-01,63.0,,Prospecting,best_case,rushflow,61.0,,,False,True,227,True,False,False,False,2024Q3,2024Q3,Enterprise,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,24282.92,>180d
OPP-2025186,corelogic,ACC-1114,Mid-Market,Prospecting,70861.44,2024-01-13,,Commit,2024-09-13,58.0,HS-90292,Prospecting,commit,corelogic,-244.0,,,False,True,458,True,False,False,False,2024Q1,2024Q3,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,5151.63,>180d
OPP-2025187,dataprime,,Mid-Market,Qualification,76208.49,2024-11-07,carlos@raptorsoft.com,Commit,2024-02-08,37.0,,Discovery/Qualification,commit,dataprime,273.0,,,False,True,159,True,False,False,False,2024Q4,2024Q1,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,12932.58,91-180d
OPP-2025189,Vértice Tech,ACC-1103,SMB,Proposal,19237.28,2024-06-26,pedro@raptorsoft.com,Pipeline,2024-05-24,750.0,,Proposal,pipeline,vertice,33.0,,,True,True,293,True,False,False,False,2024Q2,2024Q2,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1398.55,>180d
OPP-2025192,nexus,ACC-1102,Mid-Market,Prospecting,126173.68,2024-04-26,pedro@raptorsoft.com,Commit,2024-03-21,13.0,HS-90031,Prospecting,commit,nexus,36.0,,,False,True,354,True,False,False,False,2024Q2,2024Q1,Mid-Market,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,9172.83,>180d
OPP-2025193,Innova,ACC-1116,SMB,Proposal,20087.89,2023-05-28,carlos@raptorsoft.com,commit,2024-09-11,29.0,HS-90374,Proposal,commit,innova,-472.0,,,False,True,688,True,False,False,False,2023Q2,2024Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,1460.39,>180d
OPP-2025194,Data Prime,ACC-1106,Mid-Market,Proposal,65220.62,2025-01-04,joao@raptorsoft.com,Commit,2024-10-23,81.0,,Proposal,commit,dataprime,73.0,,,False,True,101,True,False,False,False,2025Q1,2024Q4,Mid-Market,Mid-Market,HIGH,employees_median,,0.65,,0.4848,0.1697,11067.94,91-180d
OPP-2025197,GRIDSOFT,ACC-1117,SMB,qualification,27740.55,2024-01-17,ana.lima@raptorsoft.com,Best Case,2023-08-23,119.0,HS-90734,Discovery/Qualification,best_case,gridsoft,147.0,,,False,True,454,True,False,False,False,2024Q1,2023Q3,SMB,Mid-Market,HIGH,employees_median,,0.85,,0.4848,0.0727,2016.74,>180d
